9465da0b-420a-45c4-a3f0-c0f5561a3ddd,1950,2n Cycle,Together,42912,1,0,2014-04-01,25,1045,26,119,58,59,38,2,7,8,14,1,1,0,1,1,0,3,11,1
78681390-a9c8-4edb-bb4c-406d671f25a9,1975,PhD,Single,2330,0,0,2023-01-30,51,4,1,25,7,11,3,3,4,1,5,1,0,0,0,0,0,3,11,0
46d19058-6131-4958-9b40-33c8e25042ce,1950,Graduation,Divorced,349145,1,0,2016-05-09,22,116,0,41,142,6,31,2,3,2,5,0,1,1,0,0,0,3,11,0
7b287cf9-fe5f-4a15-8ef0-77f6b0592857,1945,Graduation,Together,2722,1,0,2022-10-25,91,1007,76,496,12,12,175,1,8,4,11,0,0,0,1,0,0,3,11,0
c34f6395-a649-4574-8975-1838218b9bbb,1980,Graduation,Together,65026,0,0,2019-07-24,86,19,21,13,17,19,45,4,1,1,1,0,1,1,1,0,0,3,11,1
2b19a757-50a3-4c37-9217-476e14cbe134,1982,Graduation,Married,1490,1,1,2017-05-31,41,121,6,69,85,32,50,1,5,4,5,0,0,1,1,0,0,3,11,1
4ddd3c37-daf7-4766-8255-58795201d0b2,1982,Graduation,Married,2994,1,1,2016-02-19,37,23,2,1719,8,8,0,15,2,27,2,0,0,0,0,0,0,3,11,1
dd7aa103-84b6-442c-ac83-1e0789836068,1951,Graduation,Widow,61599,1,0,2014-06-12,67,832,4,88,12,5,12,0,1,3,8,0,0,1,0,0,0,3,11,1
58c5387b-bf6f-4573-8634-93426b793a2b,1951,Master,Married,52545,0,1,2018-10-15,2,380,2,97,9,37,8,3,5,4,9,1,1,0,0,1,0,3,11,1
34bb9b7f-df5a-4312-9273-5d550f3b334d,1950,Master,Married,541194,1,0,2020-06-08,70,260,1,27,40,11,101,8,9,2,2,1,1,1,0,0,0,3,11,0
9ccf72df-08f7-4a0b-a92b-a6fa1ba046f5,1965,PhD,Single,40654,0,1,2019-12-10,90,4,8,26,32,3,19,2,1,1,1,1,1,1,0,1,0,3,11,1
65a2a878-7547-4a84-9bb5-77fc64fb7546,1980,Graduation,Married,3010,0,0,2021-12-30,7,182,3,23,15,4,42,4,4,1,2,0,1,0,0,1,0,3,11,0
c9541f09-b64f-4a2b-a47f-f0e70c849c18,1983,Graduation,Married,97044,1,1,2020-07-11,17,50,4,1,12,257,355,1,25,2,0,1,1,1,0,1,0,3,11,1
8efee77f-35e8-4167-b68b-cb4a1274a047,1986,Graduation,Married,1806,0,0,2017-09-30,30,32,6,37,6,17,11,3,0,0,2,0,0,1,1,1,0,3,11,1
69404ea9-c81b-429e-9602-55033c2a7401,1961,Basic,Single,146119,1,1,2017-07-17,95,657,103,797,15,56,3,1,3,7,10,0,0,0,0,0,0,3,11,0
39603cbc-b070-4bf0-a4f6-c43624dfa496,1989,2n Cycle,Together,51016,0,0,2023-06-16,29,22,1,10,16,9,3,2,5,0,5,0,1,1,1,0,0,3,11,1
f7d43b15-f26e-4032-a119-741335379bfe,1966,Graduation,Married,51864,1,0,2017-05-29,55,71,13,48,50,12,89,1,0,7,3,1,1,0,1,1,0,3,11,0
62723894-c2b5-4091-bb54-c8fec6279397,1969,Graduation,Together,635186,1,0,2019-06-28,26,127,1,8,15,9,3,1,3,3,6,0,1,0,0,1,0,3,11,0
951ab339-05d5-4d2d-89b1-cdc82ab20d87,1951,Graduation,Married,30287,0,1,2017-05-03,12,115,8,98,43,26,40,5,2,2,6,0,0,0,0,1,0,3,11,0
c2e23a27-13ca-4aba-bf61-f7429b379825,1946,Graduation,Married,1186,2,0,2021-06-07,5,493,31,466,138,74,20,1,5,7,11,0,0,0,1,1,0,3,11,0
1712c055-cea4-4ac8-9cd8-3a12f44606b2,1954,PhD,YOLO,10945,0,1,2022-07-28,54,1,4,12,15,3,2,3,2,2,3,0,1,1,0,0,0,3,11,0
d49a5024-c966-4063-9a94-a27dd4c09836,1965,PhD,Widow,22669,0,1,2016-09-25,33,715,21,147,11,0,40,5,5,3,12,1,1,0,1,0,0,3,11,0
9c5c8d97-6318-46ea-ae54-a465380f2214,1976,PhD,Single,68310,0,0,2022-05-26,75,1,3,20,1,6,38,2,5,1,1,1,1,0,0,0,0,3,11,0
58a17470-5c13-4def-9329-1d70a9c36460,1972,Graduation,Married,3499,0,1,2017-09-23,103,62,4,6,12,9,10,4,1,2,2,0,0,0,1,0,0,3,11,0
5262df73-07fa-41c1-9352-1ce98a796666,1942,Basic,Single,33670,1,1,2020-10-09,51,424,8,211,151,43,42,2,9,8,4,0,0,1,0,1,0,3,11,1
df63f254-93c2-4469-9e1d-56564bf94be6,1975,Graduation,Single,1874,1,0,2020-06-07,1,414,76,541,98,179,97,4,6,3,3,1,1,1,0,0,0,3,11,1
c8ccfb76-fd4d-45a9-8c39-294ac545cfeb,1981,Graduation,Married,2961,0,1,2014-09-28,91,25,1,25,17,9,6,0,3,0,1,0,1,0,0,1,0,3,11,0
a6c4a896-4d03-45af-b5df-4826a392073d,1956,Graduation,Married,143800,1,1,2017-03-04,5,48,5,10,18,1,2,1,2,3,2,1,1,1,1,1,0,3,11,0
f4d62de5-72ff-451d-a264-c7e5588e5594,1959,2n Cycle,Single,63997,1,1,2018-11-05,77,59,7,44,9,7,36,1,2,5,3,0,1,1,1,0,0,3,11,1
fe6592bf-cda7-44b9-b47c-2e98cd8ddcb6,1979,Graduation,Single,3075,0,0,2015-06-24,20,46,4,10,14,6,8,5,0,1,0,1,0,1,1,0,0,3,11,0
ac395cdf-506f-4038-bd50-2589173e1c82,1975,Graduation,Married,7278,0,1,2020-12-24,71,160,164,272,216,24,173,1,3,3,7,0,0,1,1,0,0,3,11,0
64f64628-5f15-454a-87b2-884e454c7559,1995,PhD,Single,8690,0,0,2021-04-21,24,47,20,11,1,26,54,1,1,3,0,1,0,1,0,1,0,3,11,1
474bac45-4170-4e96-b727-48f4059e8d3a,1969,PhD,Single,581599,0,1,2018-07-30,91,25,2,14,0,13,10,0,0,1,1,0,1,1,1,0,0,3,11,0
11abeba5-0fb0-4c61-95a9-28c0b493a8a0,1946,Graduation,Together,30944,0,0,2019-02-08,91,63,5,51,2,4,13,2,4,1,4,0,1,1,1,0,0,3,11,1
8ba596a6-2784-45dd-8330-551670196da5,1953,PhD,Alone,148343,0,0,2013-07-25,39,855,51,313,53,28,32,11,2,3,13,0,0,0,1,0,0,3,11,1
bd3a2307-a764-4067-a299-f8662b4faed3,1960,Master,Married,2699,0,1,2017-04-20,30,289,15,125,29,76,16,2,4,4,12,0,0,1,0,1,0,3,11,1
e31ff798-c45f-4c7f-9474-05e0386ea318,1967,Graduation,Married,1789,0,0,2022-03-26,4,643,39,775,29,158,31,3,6,6,13,1,0,0,0,0,0,3,11,0
ad7ea261-1c36-4995-afea-90a783b4558b,1979,Graduation,Together,71736,0,0,2013-01-21,54,60,2,21,42,9,4,1,0,3,3,0,1,1,0,1,0,3,11,1
bc15c6c1-a860-47a1-924b-a1719814a7ab,1973,Graduation,Married,37975,0,1,2016-09-09,50,480,119,545,166,36,241,2,4,11,7,0,1,1,0,0,0,3,11,1
5ad2b7f9-be37-424d-aa67-7e2224ea5b17,1980,Graduation,Together,1366,1,0,2017-06-22,53,318,9,119,25,25,109,7,6,1,8,1,1,0,1,1,0,3,11,1
dd7e8db9-53fa-4817-95c0-33e1428a0b3a,1956,Graduation,Together,147326,0,1,2016-02-05,56,948,49,434,196,127,194,1,0,7,12,1,0,0,1,1,0,3,11,0
620a7a62-edc1-4999-a7ce-aac4bcaece2b,1969,Basic,Single,31773,0,1,2015-03-08,25,279,36,480,131,113,44,0,2,3,12,1,1,1,0,0,0,3,11,0
eeab8d85-4953-43d3-8044-7b463a571aa5,1991,Master,Together,12213,0,0,2018-08-29,31,25,1,4,13,4,9,3,0,3,4,1,0,1,0,1,0,3,11,0
568b0f75-c5d5-405f-8b97-1e36e4d83d5a,1979,Master,Single,69239,0,0,2023-06-27,57,40,3,23,16,11,2,3,2,1,4,1,1,1,1,0,0,3,11,1
d3bf4b9e-9c9f-4d84-9600-58bb41d6e2bb,1972,2n Cycle,Together,121809,1,1,2017-10-28,67,430,3,22,13,2,49,3,7,0,5,0,1,1,1,0,0,3,11,0
3d376545-8cc6-4aa3-ab9f-b4d635ff2d27,1983,Graduation,Together,67413,0,0,2022-02-14,11,733,24,537,80,17,75,3,5,4,12,1,0,0,1,1,0,3,11,0
9fbb86f9-bb48-45f5-b7a6-8f1f5442c9a1,1972,PhD,Married,471461,2,1,2019-09-30,18,496,13,103,0,26,1,1,4,4,11,1,0,1,1,1,0,3,11,0
4c3f8ef7-3265-4e02-bf56-4aa28f00c211,1955,Graduation,Married,40275,0,0,2020-07-21,24,520,6,134,56,6,170,1,8,1,10,1,1,0,0,1,0,3,11,0
a3f9ff6a-43d6-4e17-bc32-5a722419217f,1953,Master,Married,1083,1,1,2022-06-28,12,558,0,49,5,11,1,1,5,2,10,0,1,0,0,0,0,3,11,0
b99d5522-71eb-43f1-90c6-38336648491d,1945,Graduation,Single,119944,0,0,2020-06-07,28,392,37,362,105,125,33,3,4,1,3,0,0,0,0,0,0,3,11,1
3e3aae3d-7119-411e-aa06-a5e1389ecb4a,1971,Graduation,Single,2295,1,1,2013-09-22,72,30,2,2,6,13,12,1,3,2,0,0,0,1,1,0,0,3,11,1
5166e97a-d93e-4dbb-bef8-c59eb3db7937,1962,PhD,Single,623699,0,0,2015-03-16,4,19,3,3,14,0,5,0,1,2,2,1,1,0,0,0,0,3,11,0
6c11fc75-0476-477c-a3c3-5d0262b23d29,1979,Basic,Together,37071,1,0,2019-12-27,14,679,14,314,202,22,35,3,9,12,7,0,1,1,1,1,0,3,11,0
251c6e39-1c90-4212-b04d-2b0b44aafcbc,1962,Graduation,Single,270994,0,1,2018-10-03,5,224,46,160,5,77,113,1,3,3,11,1,0,0,0,0,0,3,11,0
de76b7a3-0881-4124-b127-a56f00d9dd3e,1969,Graduation,Together,401320,0,0,2018-04-24,90,884,58,490,47,36,70,9,4,4,6,0,0,0,0,0,0,3,11,0
7278d887-d045-46b9-aa3b-2dd9b81d5514,1957,Graduation,Widow,3338,1,1,2020-09-13,4,540,35,463,185,56,15,5,4,5,8,0,1,1,1,0,0,3,11,1
de7d2915-2a75-4d91-80e4-29352772b910,1970,2n Cycle,Single,85812,0,1,2013-02-22,28,55,3,37,20,8,15,3,2,0,4,1,0,1,1,1,0,3,11,0
abc3d5a5-9f4f-4afc-881c-cd321ca2def1,1954,Graduation,Single,2757,0,1,2021-05-07,25,281,111,284,103,41,84,3,8,3,13,1,0,1,0,0,0,3,11,1
36c7cb0d-8ac9-4b62-9932-ac6648ce1b29,1973,Graduation,Widow,34667,0,0,2016-11-10,91,531,3,64,10,14,23,7,7,1,6,1,0,0,0,1,0,3,11,0
0b07986c-1d96-4014-961e-c439779af7b9,1955,Graduation,Married,2163,0,1,2016-08-15,55,15,11,11,12,15,13,2,1,3,5,0,1,0,1,1,0,3,11,0
9dc4a9c3-e719-4969-9608-93b39d0cc3cf,1973,PhD,Single,90733,1,0,2013-03-08,72,10,3,0,4,2,0,3,1,1,3,1,0,1,0,1,0,3,11,1
a292aab0-40e3-46ea-8a00-80ad3a6882aa,1974,Graduation,Married,2863,1,1,2023-03-12,30,763,114,923,113,26,14,0,8,8,6,0,1,1,0,1,0,3,11,0
64c19ce1-7c94-45ce-8476-622a95ae5161,1977,Graduation,Together,10021,1,1,2022-11-17,40,1064,107,772,141,111,55,3,5,9,9,0,0,0,0,1,0,3,11,1
bbfa7e90-014a-498c-b3e1-ff421d14b0ba,1972,PhD,Together,42867,1,1,2022-12-12,9,28,4,5,4,1,8,2,1,3,2,0,0,0,0,1,1,3,11,0
553f9d46-b177-40f5-b0a2-e98785da8773,1963,PhD,Together,429270,0,0,2019-05-07,12,603,1,62,3,4,47,4,11,2,10,1,1,1,0,0,0,3,11,1
c42f6c27-0d62-4df1-ac22-8796452bb480,1986,PhD,Married,16789,1,0,2018-12-16,86,106,3,66,8,12,23,4,1,1,6,0,1,0,0,0,0,3,11,1
0df17a30-be94-49e8-9b4b-7d396a9f4006,1967,Graduation,Married,1396,0,1,2023-03-03,4,38,5,3,9,4,0,2,3,2,2,0,0,0,1,0,0,3,11,0
cc4503a9-8163-4c29-bd04-1a3b9742fc24,1977,Master,Single,75452,0,1,2022-10-09,90,24,5,14,13,7,26,2,4,3,2,0,1,1,1,0,0,3,11,1
d3c4c6eb-ba2c-498d-8304-617ca3f353c7,1963,Graduation,Together,31473,1,1,2020-02-09,51,102,15,50,50,23,89,2,0,6,4,0,1,1,0,1,0,3,11,1
8e104558-8eb2-42d6-b7bc-61f5a7415799,1983,PhD,Married,50327,0,1,2023-01-01,22,144,24,430,18,58,81,3,2,9,11,0,1,0,0,0,0,3,11,0
e630d693-061f-4dfd-b5ae-28e7ee3128e8,1957,Graduation,Married,1195,1,1,2020-01-23,91,47,7,15,20,5,9,3,2,3,2,1,0,0,1,1,0,3,11,1
ed1b3bcf-a024-4ca8-86cf-e1e9a996e98c,1965,Graduation,Together,3463,1,1,2016-08-15,46,122,2,20,17,5,4,2,3,1,3,1,1,0,1,0,0,3,11,1
2b160509-e7e7-490a-96e8-6d9ce273d021,1956,Master,Married,10222,1,0,2017-10-04,2,278,6,35,13,4,32,6,4,2,4,1,0,0,0,1,0,3,11,0
44ff4d15-3cc2-4602-bf6e-b8807766b276,1972,2n Cycle,Widow,1704,1,0,2020-02-23,66,367,58,568,92,138,144,1,5,8,8,1,1,1,0,1,0,3,11,0
dcad1b9d-057c-435c-91fb-7887e6c5968b,1966,Master,Married,164929,0,1,2018-05-31,83,177,13,42,5,5,0,1,0,2,4,0,0,0,0,0,0,3,11,0
ce7431d0-c856-404f-8786-41ec562d7c99,1952,Graduation,Together,125010,1,0,2013-10-04,7,231,42,193,67,41,52,11,7,4,6,1,0,0,0,0,0,3,11,1
7491a59e-0b90-481c-906c-b5ac56138ead,1956,2n Cycle,Divorced,22904,1,1,2022-08-21,41,20,3,5,6,3,2,2,1,2,1,0,1,0,0,1,0,3,11,1
b2ef31f6-faa6-4192-9832-5a87078171e7,1969,Graduation,Together,94685,0,1,2020-02-26,82,450,37,362,103,35,20,0,2,6,5,0,1,0,1,1,0,3,11,1
23cf35c4-547a-4dd1-91ef-1082a66c648f,1970,Graduation,Together,94583,0,0,2020-02-02,72,27,1,13,6,7,0,1,2,3,4,0,0,0,0,1,0,3,11,1
cbcf9dc5-5f3b-4904-99e4-a2713ac6d03b,1966,Graduation,Together,160665,1,1,2021-05-07,86,32,2,20,1,6,4,4,3,0,1,0,1,0,0,1,0,3,11,0
4821175c-a06e-4f10-bd31-14d6bf62c8b1,1986,2n Cycle,Married,1919,1,0,2023-06-19,34,20,1,9,23,11,7,0,4,1,2,0,1,0,0,1,0,3,11,1
8e9f1418-9074-4414-bfd1-aef3495cbdef,1961,Master,Married,1986,0,0,2017-12-16,68,543,3,29,7,3,74,4,6,2,3,0,1,0,0,1,0,3,11,1
8167f580-14c9-4d4e-a26f-7fb28bde4164,1971,PhD,Divorced,77640,1,1,2019-05-23,33,11,5,12,19,4,1,2,3,0,3,1,1,0,0,0,0,3,11,1
049bf8a7-4d0a-4158-8518-e7b66a06abfd,1953,Graduation,Married,59572,0,1,2016-12-06,41,228,26,452,82,3,216,2,2,4,11,1,0,1,0,1,0,3,11,1
a00d0149-33bd-49cc-96dc-e6f8448a54e4,1984,Master,Together,136995,0,0,2015-09-11,31,106,43,85,55,62,14,2,3,1,6,1,1,0,0,1,0,3,11,0
6423a2fc-d56c-40de-b922-363a2fa4a4c4,1961,Master,Together,46000,0,1,2023-09-12,2,90,3,10,13,3,11,1,2,0,1,1,0,0,1,0,0,3,11,0
d768dbba-d0a6-4ad4-8a0a-db58da8d5ca7,1958,Graduation,Together,18373,1,1,2021-06-24,44,74,1,5,2,8,2,0,1,1,2,0,0,0,1,0,0,3,11,0
e65cf096-a734-4e91-b71d-1e86d1ac0a8a,1974,Graduation,Married,214229,0,1,2016-10-21,60,413,173,188,204,124,116,4,10,5,13,1,1,0,0,0,0,3,11,1
7212fd09-be95-4ced-8d65-3f81923fe137,1949,PhD,Married,135729,0,0,2019-06-11,65,519,80,270,83,43,84,2,4,2,4,0,1,1,1,1,0,3,11,1
10b605b8-4c60-43b7-92d4-5c20d2800f01,1960,PhD,Married,3438,0,0,2015-01-16,36,266,78,684,66,23,32,2,0,9,3,1,0,0,0,0,0,3,11,0
51fd7dc3-7a99-4112-9941-26d3278aca30,1974,Master,Single,13897,0,0,2016-03-17,89,24,5,2,26,6,7,1,3,1,1,1,1,1,1,1,0,3,11,0
abae78d5-d6d1-498d-a431-741bb1bbe0a4,1959,Graduation,Married,2405,0,1,2015-12-21,19,96,3,35,8,5,10,3,4,2,2,0,0,1,1,0,0,3,11,1
02bfec81-0ed6-4a60-ab6b-9ab4c7b82ac5,1967,Graduation,Together,2827,0,1,2018-09-05,60,254,104,265,65,90,58,1,8,5,11,0,0,0,0,0,0,3,11,1
edcc4211-848c-439c-97e0-9a1222a15225,1979,Graduation,Single,52895,0,0,2013-12-11,13,108,7,31,2,8,33,1,2,3,2,0,1,1,0,1,0,3,11,0
f77e7449-604f-4919-9982-656070662d71,1955,Master,Single,1464,0,0,2021-08-07,20,481,192,112,33,29,40,2,3,3,5,0,1,1,1,0,0,3,11,0
f7efc10f-52a9-4c95-ba48-01d9e1230ed9,1975,2n Cycle,Together,545979,0,1,2019-05-14,46,448,117,285,11,29,74,0,7,3,8,1,1,0,1,0,0,3,11,0
a71d55e0-366f-46e8-bc76-0e50bae9ace4,1995,Graduation,Married,94156,1,0,2022-10-16,38,1335,12,309,12,42,80,3,8,6,3,0,1,1,1,1,0,3,11,0
d66a8d5e-f95c-4d34-acc6-2ad21cbebd1f,1964,PhD,Married,28801,1,1,2020-01-15,30,508,3,27,12,2,54,3,10,1,9,1,1,0,1,1,0,3,11,1
33657290-4f63-49ad-b406-87a4bb100a59,1993,PhD,Together,85256,0,1,2023-01-07,91,529,47,127,44,11,25,0,3,6,10,1,1,0,0,0,0,3,11,0
05a5f87b-c856-449f-8847-3f9f1f2718ec,1976,Graduation,Together,152612,0,0,2022-05-21,17,346,4,100,3,7,75,5,8,2,6,1,0,1,0,0,0,3,11,0
1b45242f-77f4-4a8d-81cf-848037d40d03,1957,Graduation,Single,78349,1,0,2014-06-21,26,14,2,24,1,8,27,2,1,1,5,0,1,1,1,0,0,3,11,1
f63e335d-eb0a-4f81-8f1a-3945012c1d82,1966,Graduation,Single,2815,0,0,2014-09-10,29,596,100,817,149,85,35,3,2,5,6,0,1,1,1,1,0,3,11,1
43e14060-600e-458a-9e90-83d416b9edd5,1979,Graduation,Together,44864,0,0,2016-02-25,74,31,85,91,130,100,119,7,8,1,6,0,1,0,1,0,0,3,11,1
fc8c611d-ca4e-487f-a0b9-7b354f9aaf42,1969,Master,Single,8639,0,1,2022-01-30,85,26,4,23,18,15,25,3,2,3,0,0,0,1,0,1,0,3,11,0
638405f2-6f10-4db5-a5e6-7b1f7fc83c76,1970,Master,Married,366135,0,1,2023-06-05,40,19,5,9,4,3,3,0,2,1,0,0,0,1,0,1,0,3,11,0
65213399-1e51-4d39-bdf1-f80f53091251,1957,PhD,Together,123434,1,1,2016-06-28,68,280,51,139,55,66,44,2,3,1,12,1,0,1,0,1,0,3,11,0
9ab5930a-8073-41a2-a487-4a2ac39ee139,1966,Graduation,Married,34972,0,0,2015-01-16,11,30,5,32,10,3,13,5,2,2,5,1,1,0,0,1,0,3,11,1
141fd86d-4203-46e8-b20b-a5ebf52618e7,1982,PhD,Married,2779,0,0,2021-10-18,64,37,3,13,16,6,7,3,2,2,1,0,0,1,1,0,0,3,11,1
a7e14eb0-1d5a-4295-998b-65b16a2772bd,1979,PhD,Married,82891,0,1,2023-09-11,79,45,2,18,7,12,3,3,1,0,0,1,0,1,0,1,0,3,11,1
a1a09568-5618-43d6-bc9a-794b13ebd2fa,1983,Graduation,Together,98783,1,1,2014-12-28,67,710,27,96,41,74,171,1,5,5,11,1,0,1,0,0,0,3,11,1
aa901179-1502-4163-8bcd-9102ae004143,1960,PhD,Married,76438,0,1,2015-08-09,89,140,31,128,46,29,172,1,3,6,9,1,1,0,0,1,0,3,11,1
376e14bf-8f69-45ad-ab32-e21d4315a6c2,1983,PhD,Divorced,54122,0,2,2016-12-28,34,418,130,952,189,9,216,3,3,6,4,0,0,0,1,0,0,3,11,0
1a0f14ef-ec7d-467e-bf4e-7bc8b6e60729,1956,Graduation,Single,1896,0,0,2015-12-13,54,21,2,11,14,8,3,1,0,1,6,0,1,0,0,1,0,3,11,0
2169116a-3dd4-4117-aeef-b4a2d54da5e5,1964,PhD,Married,128905,0,0,2022-03-03,20,361,4,31,12,9,11,3,5,1,9,1,0,1,1,0,0,3,11,0
f47f7a32-6c4f-4910-8f5d-82624d048d0b,1960,Graduation,Divorced,100405,0,1,2016-11-22,73,536,20,106,15,13,5,5,8,0,9,1,1,1,0,0,0,3,11,0
45ae2b12-19bf-44a2-98ac-9b8975eca5b1,1956,Master,Divorced,1255,0,1,2018-12-13,7,78,57,68,64,96,51,7,2,1,5,1,0,0,0,0,0,3,11,1
95149e5f-02bf-4290-a20c-264c950153af,1959,Master,Married,61409,0,1,2017-12-25,43,499,7,48,16,14,43,6,12,3,5,1,0,1,0,1,0,3,11,1
207d8f9e-5d60-47f6-821a-1c075422175b,1968,Graduation,Married,1293,0,1,2022-12-27,9,214,103,182,13,47,130,1,7,0,7,0,0,1,0,0,0,3,11,0
aabd9198-eb4c-4816-b304-4fd1f0db2f93,1964,Graduation,Together,3054,0,0,2019-10-01,97,226,61,193,31,65,127,2,8,3,8,1,0,0,1,1,0,3,11,0
04dbfaf4-34f2-4e3b-8c80-a278abb30587,1966,Graduation,Single,146350,0,1,2020-06-01,52,236,3,35,10,2,24,6,5,2,6,1,1,1,1,0,0,3,11,1
93432028-92aa-42d4-b957-1c57925b92bf,1968,Graduation,Together,9054,0,1,2013-05-07,21,766,14,588,34,53,6,2,4,7,10,0,0,1,0,0,0,3,11,0
62252b68-b5b9-4114-9127-759d380074aa,1979,Graduation,Married,9599,1,0,2022-04-26,34,31,3,0,4,11,11,4,2,1,5,0,1,0,1,0,0,3,11,1
0f944e65-35af-48e9-9034-35899fb3ac9d,1962,PhD,Married,83328,1,0,2020-01-23,65,13,4,40,18,8,20,2,3,0,0,1,1,1,0,0,0,3,11,1
93c17dd6-a500-4b3d-942d-442736e3a494,1968,Master,Single,35868,0,1,2018-12-03,39,9,2,7,3,4,15,4,2,1,1,0,0,1,1,0,0,3,11,0
cff60bfb-f36e-43d3-84e5-1f5e1f512946,1967,Graduation,Divorced,79941,0,1,2018-08-29,69,8,2,16,10,4,8,2,0,0,1,0,0,1,0,0,0,3,11,0
430c63dd-bd14-45a1-8758-53fb83e8f0f5,1996,Graduation,Divorced,80374,1,1,2013-03-12,41,923,64,927,46,68,16,0,6,4,13,0,0,1,0,1,0,3,11,0
eb2e73cb-8dac-40a0-816a-4fcfff18cb7b,1979,Graduation,Single,88490,1,0,2016-06-17,0,769,2,227,7,21,44,2,1,5,7,0,1,0,1,0,0,3,11,1
81d7dfac-dfa6-40bf-bd7c-f8167861d645,1959,Master,Widow,2679,1,1,2019-07-10,69,407,23,758,28,39,126,0,3,8,10,1,1,0,1,1,0,3,11,0
920cd92c-bb27-4721-8dea-db5cfcb69a07,1971,Master,Together,109315,0,0,2013-11-03,50,592,18,125,59,33,28,3,6,3,8,0,1,1,1,0,0,3,11,0
e5cc13ac-205c-428f-aada-2a204b2f6ae6,1989,PhD,Together,463413,0,1,2016-09-16,16,14,34,45,79,9,111,4,3,1,4,0,0,0,0,0,0,3,11,0
2453b439-157d-456a-a850-e41d3748ade4,1975,Graduation,Married,1035,0,0,2022-02-19,36,554,20,141,44,36,47,0,1,4,7,1,1,1,0,0,0,3,11,1
d39e7959-2be7-47a9-8741-23aff6855740,1974,2n Cycle,Single,2036,0,1,2022-07-20,46,42,4,19,12,3,18,1,4,0,0,0,1,0,1,1,0,3,11,1
4bd14cde-7430-4315-a2fb-b8e6650fc842,1983,Graduation,Married,263942,1,0,2015-03-02,51,5,1,5,8,7,9,2,2,2,1,1,0,1,0,0,1,3,11,0
b8904367-5c8f-4250-a62e-b8d6b94e1fc1,1977,Master,Together,60452,1,0,2015-09-17,92,63,2,91,23,6,33,9,6,0,4,0,0,0,0,1,0,3,11,1
86ec36f6-6349-4feb-bb1f-e29268fd08d4,1968,PhD,Single,2581,1,1,2023-05-07,67,0,11,31,21,14,1,3,1,1,2,1,1,1,0,0,0,3,11,1
b0d3e808-422e-4180-8fdc-3e26c24834db,1948,Master,Together,1536,0,1,2015-08-11,55,259,23,76,32,12,10,3,3,6,7,0,0,0,1,1,0,3,11,0
d92dccef-a90b-4601-aeda-a3aac7ae2ad4,1973,Graduation,Single,2593,1,1,2017-04-10,92,326,20,48,5,5,18,6,5,2,3,1,1,1,0,1,0,3,11,1
